@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,?,m,e
s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,?,?,o,p,n,v,u,e
x,s,?,t,l,f,c,b,k,e,c,?,s,w,?,p,?,o,p,k,s,m,e
b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,?,o,p,k,?,m,e
f,?,n,t,a,f,c,b,n,?,r,s,y,w,w,p,w,o,?,k,s,?,e
b,y,?,t,a,f,c,b,g,e,c,s,s,?,w,?,w,o,p,k,s,m,e
b,y,w,t,a,f,c,b,g,e,c,?,s,w,?,p,w,o,?,k,s,g,e
x,y,n,t,l,f,c,b,n,e,r,s,y,?,w,p,w,o,p,n,y,p,e
f,f,g,f,?,f,c,n,?,e,e,s,s,w,w,p,?,o,p,n,y,u,e
x,f,g,?,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u,e
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,?,p,k,s,g,e
x,s,y,t,?,f,c,?,n,?,c,s,s,w,?,p,w,o,p,k,?,m,e
?,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,?,n,s,g,e
x,s,w,t,a,?,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,?,m,e
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e
x,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,?,e,k,s,g,?
f,s,y,t,a,?,w,n,p,t,b,?,s,w,w,p,w,?,p,n,v,d,?
x,y,w,t,?,?,?,n,p,e,e,s,?,w,w,p,w,o,p,k,s,g,?
x,f,w,f,?,?,?,b,?,t,e,f,s,w,w,p,?,o,e,?,a,g,e
b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,s,y,t,l,f,?,n,w,t,b,s,s,w,w,p,w,o,p,n,?,d,e
b,?,w,t,a,f,c,b,?,e,c,s,s,?,w,p,?,o,p,?,s,g,e
x,y,w,t,l,f,?,?,g,e,c,s,s,w,w,?,w,o,p,?,s,g,?
x,f,n,t,n,f,c,b,?,t,?,s,s,g,p,p,?,o,p,n,y,d,e
b,y,w,t,l,f,?,b,?,e,c,s,s,w,w,p,w,o,p,n,s,m,?
x,s,?,t,?,f,c,b,g,e,c,?,s,w,w,p,w,o,p,n,n,m,e
f,?,?,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g,e
x,?,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g,e
x,s,y,?,l,f,?,b,w,e,c,s,s,?,w,p,w,o,p,k,s,g,e
x,y,w,?,p,f,?,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,p
x,y,y,t,l,f,c,?,n,e,?,s,?,w,w,p,w,o,p,k,s,g,e
x,f,w,t,a,f,w,n,p,t,b,s,s,w,w,p,?,o,p,n,v,d,e
?,s,y,?,a,f,c,?,g,e,c,s,s,w,w,p,w,o,p,n,n,g,?
?,y,w,t,p,?,c,n,k,?,e,s,s,w,w,p,w,o,p,k,v,u,p
x,?,y,t,a,?,w,n,w,t,b,s,s,w,w,?,w,o,p,n,?,d,e
x,y,w,t,a,?,c,b,k,e,c,s,?,w,w,p,?,o,p,k,n,m,?
x,f,?,t,?,f,w,?,n,t,b,s,?,?,w,p,w,o,p,?,v,d,e
f,s,w,t,l,f,w,n,w,t,b,s,s,w,?,p,w,o,p,?,v,d,e
x,y,y,t,l,f,c,b,k,e,c,s,?,w,w,p,w,o,p,n,s,m,e
f,f,y,t,a,f,w,n,w,t,b,s,s,w,?,p,w,?,p,u,v,d,?
?,?,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e
b,y,?,t,a,f,c,b,n,e,c,s,s,?,w,p,w,o,p,k,s,?,e
x,?,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p,e
b,?,?,t,l,f,?,b,k,e,c,s,?,w,w,p,w,o,?,?,n,g,e
x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,?
x,y,n,t,p,f,c,n,n,e,e,?,s,w,w,?,w,o,p,n,v,u,p
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,e
b,y,w,t,a,f,?,b,g,e,c,?,s,w,w,?,w,?,p,k,n,g,e
x,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u,p
?,s,w,?,l,f,?,b,?,e,c,s,s,w,w,p,w,o,p,k,s,m,e
b,y,?,t,l,f,c,b,?,e,c,s,s,w,w,p,w,o,?,n,n,m,e
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,y,w,t,l,f,c,?,g,e,c,s,s,w,w,p,?,o,p,n,n,g,e
x,f,n,?,n,f,c,b,p,t,b,?,s,p,w,p,w,o,p,k,y,d,e
x,y,?,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g,e
b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,?
x,f,g,f,n,f,c,n,?,e,e,s,s,w,w,p,w,o,?,n,?,u,e
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,?,e
x,s,w,t,a,f,c,b,k,e,c,s,?,?,?,p,w,o,p,n,s,g,e
b,y,w,t,a,f,c,b,n,e,?,s,s,w,w,p,?,o,p,k,n,g,e
?,s,?,t,a,f,c,b,g,e,c,s,s,w,w,p,w,?,p,k,s,m,?
f,f,y,t,a,f,w,n,p,t,b,s,s,w,w,?,w,o,p,n,v,d,e
b,y,y,t,l,f,c,b,?,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,f,n,f,n,f,w,b,n,t,e,s,?,w,w,p,w,o,e,n,a,?,e
x,f,y,t,l,?,w,n,n,t,b,s,s,w,w,?,?,o,p,n,v,d,e
x,s,y,t,a,f,c,b,n,e,c,s,?,w,w,p,w,o,p,n,n,m,e
f,s,g,?,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,e
x,f,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,?,y,u,e
f,s,g,f,n,f,w,?,h,t,e,f,f,w,w,p,w,o,?,n,a,g,e
f,y,?,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,?,e
?,y,w,t,a,f,?,b,k,e,c,s,s,w,w,p,?,o,p,n,s,g,e
?,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,?
x,y,y,t,l,?,c,b,w,e,r,s,y,w,w,p,?,o,?,k,s,p,e
s,f,g,f,?,f,c,n,?,e,e,?,s,w,w,p,w,o,p,n,v,?,e
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,?,p,n,y,p,e
x,y,n,t,p,f,c,n,k,e,?,s,s,?,w,p,w,o,p,k,s,u,p
?,y,y,t,a,f,c,b,p,e,r,s,?,?,w,p,w,o,p,n,y,p,e
?,y,y,t,a,f,?,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,f,n,f,n,f,w,?,h,t,e,s,f,w,w,p,w,o,e,n,s,g,e
x,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,e
f,s,n,f,n,f,w,b,?,t,e,f,s,w,w,p,w,o,e,k,a,g,e
f,y,n,t,a,f,c,b,?,e,r,s,y,w,w,p,w,o,p,n,s,p,e
x,s,y,t,?,f,c,?,w,?,c,s,s,w,w,p,w,o,p,k,n,g,e
f,f,n,f,n,f,c,n,?,e,e,?,s,w,w,p,w,o,p,k,?,u,e
x,?,y,t,a,f,?,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,e
x,?,y,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,?,?
b,y,y,t,a,f,?,b,g,e,?,s,s,w,w,p,w,o,p,?,n,g,e
x,f,g,f,n,?,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,e
?,y,y,t,a,f,c,b,w,e,r,s,y,?,w,p,w,o,p,?,s,g,e
f,y,?,t,l,f,c,b,?,e,r,s,y,w,w,p,w,o,p,?,?,g,e
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e
s,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,e
x,s,?,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e
?,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,e
s,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,e
b,y,?,?,l,f,c,b,n,e,?,s,s,w,w,p,w,o,p,?,n,m,e
x,y,y,t,l,f,c,?,k,e,?,s,s,w,w,p,w,o,p,n,n,g,e
b,y,y,t,a,?,c,b,k,e,c,s,?,w,w,?,w,o,p,n,s,g,e
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,?,s,u,p
x,s,?,f,n,f,w,b,k,t,e,f,s,w,w,?,w,o,e,n,?,g,e
x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e
?,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,?,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,?,n,y,d,e
x,s,n,t,p,f,c,?,w,?,e,s,s,w,w,p,w,o,p,n,s,?,p
x,y,n,t,l,f,?,?,w,e,r,s,y,w,w,p,w,o,p,k,y,p,e
x,s,n,f,n,f,w,?,n,t,e,s,s,w,w,p,w,o,e,k,?,g,?
b,?,y,t,l,f,c,b,n,e,c,s,s,?,w,p,w,o,p,k,?,m,e
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,e
b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,?,w,o,p,n,s,m,e
x,s,y,t,?,f,?,b,g,e,?,s,s,w,?,p,w,o,p,k,n,m,e
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,?,g,e
x,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,e
f,?,n,t,a,?,c,b,w,e,r,s,y,w,w,?,w,o,p,k,s,g,e
?,f,g,?,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,e
x,s,w,?,l,f,c,b,?,e,c,s,s,w,w,p,w,o,p,n,n,m,e
x,?,y,t,l,f,c,b,w,?,c,s,?,w,w,p,w,o,p,n,s,m,e
x,f,g,f,n,f,c,?,?,e,e,?,s,w,w,p,?,o,p,k,v,u,e
x,s,n,t,p,f,c,n,p,e,?,s,s,w,w,p,w,o,p,n,s,u,p
b,y,w,?,l,f,c,b,w,e,c,s,?,w,w,p,w,?,p,n,n,g,e
?,y,w,t,a,f,c,b,?,e,c,s,s,w,w,p,w,o,p,k,n,m,e
x,y,n,t,p,f,c,n,p,e,e,s,s,?,w,p,w,o,p,n,v,u,p
?,s,y,?,l,?,c,b,w,e,c,s,s,w,w,p,w,o,?,?,s,?,?
x,s,w,?,l,f,c,?,k,e,c,s,s,w,?,p,w,?,p,n,s,?,e
x,y,y,t,l,f,c,b,n,e,?,s,s,w,w,p,?,o,?,k,s,m,e
b,?,y,t,l,f,c,b,n,?,c,s,s,w,w,p,w,o,p,n,n,?,e
x,s,w,t,a,f,c,b,g,e,c,s,?,w,w,p,w,o,p,n,s,m,e
x,s,w,t,a,f,c,b,g,e,c,s,s,w,?,p,w,o,?,k,s,?,e
x,y,n,?,l,f,c,?,w,e,?,s,?,w,w,?,w,o,p,n,y,p,?
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,s,n,f,?,f,w,b,n,t,e,f,f,w,w,?,w,o,e,k,s,g,e
x,y,n,t,l,f,c,b,n,e,r,?,y,w,w,?,w,o,p,n,s,p,e
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,?,o,p,k,y,g,e
x,y,n,?,p,f,c,n,k,e,e,s,s,w,?,?,w,o,p,k,?,g,p
b,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,f,w,t,l,f,w,n,p,t,b,s,s,w,w,p,?,o,p,u,v,?,e
x,s,n,t,p,f,?,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u,p
x,?,y,t,l,f,c,b,k,?,?,s,s,w,w,p,w,o,p,?,n,g,?
f,f,g,f,n,f,?,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,e
x,?,w,t,l,f,?,b,?,e,c,s,s,w,w,p,w,o,p,k,?,g,e
b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,?,n,?,m,e
?,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,p
f,y,n,?,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,?
x,s,w,t,l,f,c,b,n,?,c,s,?,w,w,p,w,o,p,n,n,m,e
x,s,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e
f,y,n,t,a,f,c,b,n,?,?,?,y,w,?,?,?,o,p,n,y,p,e
b,s,w,?,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m,e
x,s,?,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,e
f,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,?,o,p,n,?,u,e
x,y,w,t,a,f,c,b,g,e,?,s,s,w,w,p,w,?,?,n,?,g,e
x,y,y,t,l,f,?,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g,e
?,s,y,t,l,f,c,?,g,e,c,s,s,?,w,p,w,o,p,n,s,g,e
b,s,y,t,l,f,?,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,?
f,s,w,t,l,f,w,?,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,s,?,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,?,k,n,m,e
?,f,y,t,a,f,w,n,n,?,b,s,s,w,w,p,w,o,p,u,v,d,e
x,y,w,t,l,f,c,b,?,e,c,s,s,?,w,p,w,o,p,n,n,m,e
b,y,y,t,l,f,c,b,k,e,c,s,s,w,w,?,w,o,p,n,n,?,?
?,y,n,t,?,f,c,b,p,e,r,s,y,w,w,p,?,o,p,n,y,p,e
x,y,w,t,l,f,c,b,n,?,c,s,s,w,w,?,w,o,p,k,s,m,?
x,?,w,t,l,f,?,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e
x,y,y,t,?,f,c,?,p,?,r,s,y,w,w,p,w,o,p,k,y,p,e
x,y,w,?,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,?
x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,?,o,p,k,n,m,e
x,?,n,t,l,f,?,b,p,e,r,s,y,w,w,?,w,o,p,k,s,?,e
x,s,w,?,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,?,e
f,y,n,t,l,?,c,b,n,e,r,?,y,w,w,p,w,o,p,k,s,g,e
b,s,w,t,l,f,c,b,w,e,c,s,s,w,w,?,w,o,?,k,s,m,e
x,f,n,t,n,f,c,b,n,t,b,s,s,g,p,p,?,o,p,n,y,d,e
?,y,w,t,l,?,c,b,k,?,c,s,s,w,w,p,w,o,?,n,s,m,e
b,s,?,t,l,f,c,?,g,e,c,s,s,w,w,p,w,o,p,k,n,g,e
b,s,y,t,l,f,c,b,?,e,?,s,s,w,w,p,w,o,p,k,n,m,e
x,f,y,t,l,?,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,s,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,?
x,s,g,f,?,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g,e
b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,?,w,o,p,n,n,?,e
b,s,y,?,l,f,?,b,w,e,c,?,s,w,w,?,w,o,p,k,s,m,e
f,y,y,t,a,?,c,b,n,e,r,s,y,?,w,p,w,o,p,k,y,p,e
f,y,n,t,a,f,c,b,w,e,r,s,y,w,?,p,w,o,p,n,y,p,e
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e
f,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,g,?
b,s,w,t,a,?,?,b,g,?,c,?,s,w,w,p,w,o,p,k,s,g,e
x,y,y,t,a,f,c,b,w,e,c,s,s,w,?,p,w,o,?,n,n,m,e
x,f,n,f,n,f,c,n,k,e,e,s,s,?,?,p,?,o,p,k,v,?,e
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,?,y,g,e
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,?,o,p,k,n,m,e
x,s,y,t,l,?,c,b,g,?,c,s,s,w,w,p,w,o,p,k,n,g,e
?,?,y,?,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,?,g,?
f,y,y,t,a,f,?,?,w,e,r,s,y,w,w,?,w,o,p,n,s,p,?
x,y,y,t,?,f,c,b,g,e,?,?,s,w,w,p,w,o,p,k,n,?,e
x,y,w,t,?,f,c,?,w,e,c,s,s,w,w,p,w,o,p,k,n,m,e
f,f,w,t,a,?,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,e
s,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,e
f,s,y,?,l,f,w,n,n,t,?,s,s,?,w,p,w,o,p,n,v,d,e
f,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,e
x,?,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,e
b,y,w,t,a,f,c,b,w,?,c,s,s,w,w,p,w,o,p,n,n,g,e
x,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,y,y,?,l,f,c,b,n,e,c,s,s,w,w,?,w,o,p,k,s,m,e
b,y,y,t,a,f,c,b,?,?,c,s,s,w,w,p,w,o,p,k,s,m,e
b,y,y,?,l,f,c,b,g,e,?,s,s,?,?,p,w,o,?,k,s,g,e
f,s,w,t,l,f,w,n,p,?,b,s,s,w,w,p,w,o,p,u,v,d,e
?,f,g,f,n,f,?,n,g,e,e,s,s,w,w,?,w,o,p,k,y,u,e
f,s,w,t,?,f,w,n,?,?,b,s,s,w,w,p,w,o,p,n,v,d,e
f,y,y,t,?,f,c,b,p,?,r,s,y,?,w,p,w,?,p,k,?,g,e
x,y,w,t,l,f,c,b,?,e,c,s,s,w,w,p,w,o,p,n,?,?,e
s,f,n,f,n,f,c,n,p,e,e,s,s,w,?,p,w,o,p,n,y,u,e
x,y,?,?,?,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p,e
x,y,n,t,a,f,c,b,n,e,r,s,?,w,w,p,w,o,?,k,s,p,e
f,f,y,t,a,f,?,n,n,t,b,s,s,w,w,p,w,o,p,u,v,?,e
?,?,n,t,p,f,c,n,?,e,?,s,s,w,w,p,w,o,p,n,s,g,p
x,s,n,t,?,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,?,u,p
f,y,n,t,?,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,?,e
?,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,e
b,?,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,?,n,n,m,e
f,f,w,?,n,?,?,b,h,t,e,f,s,w,w,p,w,o,?,n,a,g,e
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g,?
x,y,w,t,a,f,c,b,n,?,c,s,s,w,w,p,w,o,p,n,s,g,e
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,?
x,s,?,t,a,f,c,b,w,?,c,s,?,w,w,p,w,o,p,n,n,g,e
b,y,y,t,a,f,c,b,g,e,c,s,s,?,w,p,?,o,?,k,n,g,e
x,s,w,t,l,?,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,e
b,s,y,t,a,f,c,b,w,e,c,s,s,?,w,p,w,o,p,k,s,m,e
b,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,s,n,t,p,f,c,n,n,?,e,s,s,w,w,p,w,o,p,n,v,g,p
x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,?,e,n,s,g,e
f,s,n,f,?,f,w,b,p,t,e,f,s,w,w,p,w,o,?,n,a,g,e
x,f,w,t,a,f,?,n,n,?,b,s,s,w,w,p,w,o,p,n,v,d,e
f,f,g,f,n,f,?,n,p,e,e,s,?,w,w,p,w,o,p,?,v,u,e
f,f,n,f,n,f,?,n,k,e,e,s,s,w,w,p,w,o,?,?,y,u,e
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,f,w,t,a,f,?,n,n,t,b,?,s,w,w,p,w,o,p,u,v,d,e
s,f,g,f,n,?,c,n,n,e,e,s,s,w,w,?,w,o,p,n,v,u,e
x,?,n,f,n,f,c,n,k,e,e,s,s,w,?,?,w,o,p,n,v,u,e
x,f,w,f,n,f,w,b,h,t,e,f,s,w,?,p,w,o,e,?,a,g,e
x,y,n,t,l,f,c,b,?,e,r,s,y,w,w,p,w,o,p,k,y,p,e
b,?,y,t,a,f,c,b,k,e,c,?,?,w,w,p,w,?,p,?,n,g,e
x,y,w,t,l,f,c,b,k,e,c,?,s,w,w,p,w,o,p,k,s,?,e
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,?,n,g,e
?,?,w,t,l,f,c,?,w,e,c,s,s,w,?,p,w,o,p,k,n,m,e
b,s,?,t,l,f,?,b,n,?,c,s,s,w,?,p,w,o,p,k,s,g,e
f,y,y,t,?,f,c,?,p,e,r,s,?,w,w,p,w,o,p,n,y,p,?
?,s,?,?,?,f,c,n,n,e,e,s,s,w,w,?,w,o,p,n,s,u,p
f,f,g,?,n,f,c,n,n,e,?,s,s,w,w,p,w,o,p,k,y,u,e
b,s,?,t,l,f,c,b,w,e,c,s,s,w,?,p,w,o,p,?,s,?,e
f,y,n,t,a,f,c,b,w,?,r,s,y,w,w,p,?,?,p,?,s,p,e
x,s,?,?,a,f,?,b,k,e,c,s,s,w,w,p,w,?,p,n,s,m,?
x,f,n,?,n,f,c,?,k,e,?,s,s,w,w,p,w,?,p,k,y,?,e
f,?,y,?,a,f,c,b,w,?,r,s,y,w,w,p,w,o,p,n,y,p,e
x,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,?,p,n,y,p,e
x,?,?,t,a,f,c,?,n,e,c,?,s,?,w,p,w,o,p,k,s,g,e
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,?,s,?,p
f,y,n,?,l,?,c,b,w,e,r,s,y,w,?,p,w,o,p,k,y,p,e
f,s,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,g,p
?,?,w,f,n,f,w,b,?,t,?,f,?,?,w,p,w,o,e,k,s,g,e
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,?,o,p,k,s,?,e
s,?,n,f,n,f,c,n,p,e,e,s,s,w,?,p,w,o,p,k,?,u,e
x,y,y,t,l,f,c,b,g,?,c,?,s,w,w,?,w,o,p,n,s,m,e
f,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,e
x,s,y,t,a,?,c,b,n,e,c,s,s,w,w,p,?,o,p,k,s,m,e
f,f,g,f,?,f,w,b,?,t,e,s,f,w,w,p,w,o,e,k,s,g,e
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,?,g,p
x,y,y,?,a,f,c,b,p,e,r,s,?,w,w,p,w,o,p,k,?,g,e
f,f,n,f,?,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,?
x,s,w,t,a,f,c,b,w,e,?,s,s,w,w,p,w,o,p,k,s,m,e
b,y,y,?,l,f,c,b,g,e,c,s,s,w,w,?,w,o,?,n,s,m,e
f,f,g,f,?,f,?,n,g,e,e,s,?,w,w,p,w,o,p,n,v,u,e
x,f,y,t,l,f,w,n,p,t,b,s,s,w,w,?,w,o,p,u,?,d,e
x,s,y,t,a,?,c,b,g,e,?,s,s,w,w,p,w,o,p,?,n,m,e
f,f,n,f,n,f,c,n,?,e,e,s,s,w,w,p,w,o,p,n,y,u,e
x,f,g,f,n,f,w,b,h,t,e,f,s,w,w,?,w,o,?,n,s,g,e
x,y,y,?,l,?,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p,?
f,s,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,s,y,t,l,f,c,b,k,e,c,?,s,w,w,p,w,o,p,k,s,g,e
f,y,y,?,a,f,c,b,p,e,r,s,y,w,w,p,w,o,?,k,y,?,e
x,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,?,v,u,p
?,f,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,?,p,u,v,d,e
x,s,w,?,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,e
?,y,y,?,a,f,c,?,g,e,?,s,s,w,w,p,?,o,p,n,n,m,e
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,s,y,t,a,f,w,?,w,t,b,s,s,?,w,p,w,o,p,u,v,d,?
x,s,y,t,a,f,w,n,n,t,b,s,s,w,?,p,w,o,p,u,v,d,?
x,f,w,f,n,f,w,b,?,t,e,f,s,w,w,p,w,o,e,k,s,?,e
?,s,?,?,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,y,?,t,p,f,?,n,?,e,e,s,?,w,w,p,w,o,p,k,v,g,p
x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
?,s,g,f,n,f,w,?,k,t,e,s,f,w,w,p,w,o,e,k,s,g,e
x,s,?,?,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,g,p
b,y,w,t,a,f,c,b,?,e,c,s,s,?,w,p,w,o,p,k,?,m,e
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,?
f,f,y,t,l,f,?,n,n,t,b,s,?,w,w,p,w,o,p,n,v,?,e
x,s,y,t,a,f,c,b,?,e,c,s,s,?,w,p,?,o,p,k,n,g,e
