@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m,e
s,f,?,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,e
x,s,y,t,l,f,c,b,k,e,c,s,s,?,w,?,?,o,p,k,s,m,e
b,y,w,t,l,f,c,b,n,e,c,s,s,w,?,p,w,o,p,k,n,m,e
f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,g,e
b,y,y,t,a,f,c,?,g,e,c,s,?,w,w,p,w,o,p,k,s,m,e
?,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,?,w,o,p,n,y,p,e
f,f,g,f,n,?,?,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,e
x,f,g,f,?,f,c,n,g,?,e,s,s,w,w,p,w,o,p,k,?,u,e
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e
b,y,w,t,l,f,?,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e
?,s,w,t,a,f,c,b,g,e,c,s,s,w,?,p,w,o,p,k,s,m,e
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,e
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e
x,f,g,f,n,f,w,?,p,t,e,f,f,w,w,p,w,o,e,k,s,g,e
f,s,y,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,?,w,t,p,f,c,n,p,e,e,s,s,?,w,p,w,o,p,?,?,g,p
x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g,e
b,y,?,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e
?,s,y,t,l,f,w,n,w,t,b,s,s,?,w,p,w,o,p,n,v,d,e
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,?,p,k,s,g,e
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,f,n,?,n,f,c,b,?,t,b,s,s,g,p,p,w,o,p,n,y,d,e
b,y,w,t,l,f,c,b,k,e,c,s,?,w,w,?,w,o,p,n,s,m,e
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,e
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g,e
x,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,?,s,g,?
x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,?
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,p
x,y,y,t,l,?,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,f,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,y,w,t,p,f,c,n,?,e,e,s,s,w,w,p,w,o,p,k,v,u,p
?,s,y,t,a,f,w,n,w,t,?,s,s,w,w,p,?,o,p,n,v,d,e
x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,e
x,f,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,?,v,d,e
f,s,?,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,?,n,v,?,e
x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e
?,f,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,?,v,?,e
?,s,w,t,a,f,c,b,w,e,c,s,?,w,w,p,w,o,p,k,s,g,e
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e
x,y,n,t,l,f,c,?,p,e,r,s,y,w,w,p,w,o,p,n,s,p,e
b,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,s,?,t,a,f,c,b,n,e,c,s,s,w,w,?,w,o,p,?,s,?,e
x,y,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,p
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,e
b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,?
x,y,n,t,p,f,?,n,?,e,e,s,s,w,w,p,w,o,p,k,v,u,p
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e
b,y,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,e
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,?
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,?
?,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g,e
b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,f,g,f,n,f,c,n,g,e,e,s,s,w,?,p,w,o,p,n,v,u,e
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g,e
x,s,w,t,a,f,c,b,k,?,c,s,?,w,w,p,w,o,p,n,s,g,?
b,y,w,t,?,f,c,b,?,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,s,y,t,a,f,c,b,g,?,?,s,s,w,w,?,w,o,p,?,s,m,?
f,f,y,t,a,?,w,n,p,t,b,s,s,?,w,p,w,o,p,?,v,d,e
b,y,y,?,l,?,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,?,a,g,e
x,f,y,t,l,f,?,n,n,t,b,s,s,w,w,p,?,o,p,n,?,d,e
x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,?,w,o,p,n,n,m,e
f,s,?,f,n,f,w,?,n,?,e,s,f,w,w,p,w,o,e,k,s,g,e
x,f,n,f,?,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u,e
f,s,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,e
f,y,n,t,a,f,c,b,p,e,?,s,y,w,w,p,w,o,p,n,s,p,e
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e
b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e
x,y,y,t,l,f,c,b,w,e,?,s,y,w,w,p,w,o,p,k,s,?,e
s,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,e
f,y,n,t,?,f,c,b,p,e,r,s,y,w,?,p,w,o,p,n,y,p,e
?,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,p
x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p,e
x,y,?,t,a,f,c,b,w,e,c,s,?,w,w,p,w,o,p,n,s,g,e
x,f,n,f,?,f,w,b,h,t,e,s,f,w,w,?,w,o,e,?,s,g,e
x,f,n,?,n,f,w,b,p,t,e,f,f,?,w,?,w,o,e,?,a,g,e
f,s,n,f,n,f,w,b,k,t,e,f,?,w,w,p,w,o,e,k,a,g,e
f,y,?,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p,e
x,s,?,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,e
f,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,e
x,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,?,o,p,?,s,p,e
x,f,y,t,a,f,w,n,p,t,b,?,s,w,w,p,w,o,p,u,v,d,e
b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,f,g,f,?,f,w,b,n,t,e,s,?,w,w,p,w,o,e,k,s,?,e
x,y,y,t,a,f,?,b,w,?,r,s,y,w,w,p,?,o,p,n,s,?,e
f,y,n,?,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g,e
x,s,y,t,a,f,c,b,w,e,c,s,s,?,w,p,?,o,p,k,s,m,e
s,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,e
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,?,p,k,s,m,e
b,s,w,t,l,f,?,b,n,e,c,s,s,w,w,p,w,o,p,k,n,?,e
s,f,n,f,n,f,?,n,k,e,e,s,s,w,w,p,w,o,p,k,?,u,e
b,y,y,t,l,f,c,?,?,e,c,s,s,w,w,p,w,?,p,n,n,m,e
x,y,y,t,l,f,c,b,k,e,c,s,?,w,w,p,w,o,p,?,?,g,e
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,?,e
x,?,n,t,p,f,c,n,p,?,e,s,s,w,?,p,w,o,p,k,s,u,p
x,s,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,?,n,s,g,e
x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e
b,s,w,t,a,f,?,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,f,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,y,d,e
x,s,n,t,p,f,c,n,w,e,e,?,s,w,w,p,w,o,p,n,s,u,p
x,y,n,?,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p,e
x,s,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,e
?,y,y,t,l,f,?,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,e
x,s,?,t,a,f,c,b,?,e,c,s,s,w,w,p,w,o,p,n,n,m,e
b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,?,o,p,k,n,m,e
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,e
f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,e
x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,e
x,s,w,t,l,?,c,?,?,e,c,s,s,w,w,p,w,o,p,n,n,m,e
x,y,y,t,l,f,c,b,w,e,?,s,s,w,?,p,w,o,p,n,s,m,e
x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,e
x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,p
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,e
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,?,w,o,?,k,?,m,e
x,y,n,t,p,?,?,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,p
b,?,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,y,y,t,l,f,c,b,n,e,c,?,s,w,w,p,w,o,p,k,s,m,e
b,y,y,t,l,f,c,b,n,e,?,s,s,w,w,p,w,o,p,?,n,g,e
x,s,w,?,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,?,e
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,?,o,p,?,s,g,e
x,y,n,t,l,f,c,b,w,e,r,s,y,?,w,p,w,o,p,n,y,p,?
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,s,g,e
x,y,n,t,l,f,c,b,n,e,?,s,y,w,w,p,w,o,p,n,s,p,e
x,y,y,t,l,f,c,b,n,e,r,s,y,w,?,p,w,o,?,k,y,g,e
x,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g,p
b,y,y,t,?,f,?,b,w,e,c,s,s,w,w,?,w,o,p,n,n,g,e
x,f,w,t,l,f,?,n,p,t,b,s,?,w,w,p,?,o,p,u,v,d,e
x,s,n,t,p,f,c,n,w,e,e,s,s,?,w,p,w,o,p,k,s,u,p
x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,e
f,f,g,f,n,f,?,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,e
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e
b,y,w,t,a,f,c,b,?,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,y,n,t,p,f,c,n,p,e,?,s,s,w,w,p,w,o,?,n,s,u,p
f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,e
x,s,w,t,l,?,c,?,n,e,c,s,s,w,?,p,w,o,p,n,n,m,e
x,s,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e
f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,?,w,o,p,n,y,p,?
b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m,e
x,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,?,e
f,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,e
x,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,?
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g,e
?,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,?
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e
f,s,w,?,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,s,w,t,a,?,c,b,?,e,c,s,s,w,w,?,w,?,p,k,n,m,e
x,f,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,e
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,e
b,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,?,e
x,y,n,t,a,f,c,b,p,e,r,s,?,w,w,p,w,o,p,n,y,p,e
x,y,w,t,l,?,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e
?,y,w,t,?,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e
x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,?,w,o,p,k,y,p,e
x,y,w,t,l,?,c,b,n,e,?,s,s,w,w,p,w,o,p,k,n,m,e
x,s,y,t,l,f,c,?,w,e,c,s,s,w,w,p,w,o,p,k,n,m,e
x,y,n,?,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g,e
?,s,w,t,l,f,c,b,n,e,c,?,s,w,w,p,w,?,?,n,n,g,e
f,y,n,t,l,?,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,g,e
b,s,w,t,l,f,?,b,w,e,c,s,s,w,w,p,?,o,p,k,s,m,e
x,f,n,t,n,f,c,b,n,t,b,s,s,g,p,?,w,o,p,n,y,d,e
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,?
b,s,w,t,l,f,c,b,g,e,?,s,s,w,w,p,w,o,p,k,n,g,e
b,s,y,t,l,f,c,b,?,e,?,s,s,w,w,p,w,o,p,k,n,m,e
x,f,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,s,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,e
x,s,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g,e
b,s,w,t,a,f,c,b,k,e,c,s,s,?,w,p,w,o,p,n,n,g,e
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e
f,y,y,t,a,f,c,b,?,e,r,s,?,w,w,p,w,o,p,k,y,p,e
f,y,n,t,a,f,c,b,w,e,r,s,y,w,?,p,w,o,p,n,y,p,e
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e
f,?,y,t,l,f,c,b,n,e,r,s,y,?,w,?,w,o,?,n,s,g,e
b,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,?,y,t,a,f,c,b,w,e,c,s,s,w,w,?,w,o,p,n,n,m,e
x,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,?,u,e
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,g,e
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,?,p,k,n,m,e
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,e
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,e
f,y,y,t,?,f,c,b,w,?,r,s,y,w,w,p,w,o,p,n,s,p,e
x,y,y,t,l,?,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,?,w,t,a,f,c,b,?,e,c,s,s,w,w,p,w,o,p,k,n,m,e
?,f,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,e
s,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,e
f,s,y,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,?,v,?,e
?,f,g,f,n,f,?,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,e
x,?,n,f,?,f,c,n,p,e,e,s,s,w,?,p,w,o,p,n,y,?,e
b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,e
x,s,w,t,a,f,w,?,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,?,s,m,e
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,?,k,s,g,e
?,s,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,e
f,f,g,f,n,f,c,n,g,e,e,?,s,w,?,p,w,o,p,k,y,u,e
f,s,w,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e
f,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g,e
x,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e
s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,e
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p,e
x,y,n,t,?,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p,e
f,f,y,t,a,f,w,n,n,t,?,s,s,w,w,p,?,o,p,u,v,d,e
f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,g,p
x,s,n,?,p,f,c,n,k,e,?,s,s,w,w,p,w,o,p,n,v,u,p
f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,e
x,y,y,t,?,f,c,b,w,e,r,s,?,w,w,p,w,o,?,k,?,g,e
b,s,y,t,a,f,c,b,k,e,c,s,?,w,w,p,w,o,p,n,n,m,e
f,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g,?
f,y,n,t,?,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g,e
x,y,w,t,a,?,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,e
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,e
x,s,y,?,a,f,c,b,w,e,c,s,s,w,w,p,?,o,p,n,n,g,e
b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,s,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,e
b,s,y,t,a,f,c,b,w,e,?,s,s,w,w,p,w,o,p,k,s,m,e
b,?,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,e
x,s,n,t,p,f,c,n,?,e,?,s,s,w,w,p,w,o,p,n,v,g,p
x,s,g,f,n,?,w,b,p,t,e,s,s,w,w,?,w,o,e,n,s,g,e
f,s,n,f,n,f,w,?,p,t,e,f,s,w,w,p,w,o,e,n,a,g,e
x,f,w,t,a,f,?,n,n,t,b,s,s,w,w,p,w,o,p,?,v,d,e
f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,e
?,f,n,f,?,f,?,n,k,e,e,s,s,w,w,p,w,o,p,n,y,u,e
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,f,w,t,a,?,w,?,n,?,b,s,s,w,w,p,w,o,p,u,v,d,e
s,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,?,e
x,f,n,f,n,f,c,n,k,e,?,s,s,w,w,p,w,o,?,n,?,u,e
x,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g,e
x,y,n,t,l,?,c,b,n,e,?,s,y,w,w,p,w,o,p,k,y,p,e
b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,e
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,?,e
x,s,w,t,l,f,c,b,w,e,c,?,s,w,w,p,w,o,p,?,n,m,e
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,?,g,e
f,y,y,t,?,f,c,b,?,e,r,s,?,w,w,p,w,o,p,n,y,p,e
x,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,u,p
f,f,g,f,n,f,c,n,?,e,e,s,s,w,w,p,w,o,p,k,y,u,e
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,e
f,y,n,t,a,f,c,b,?,e,r,s,?,w,w,p,w,o,p,n,s,p,e
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,f,n,f,n,f,c,n,?,e,e,s,s,w,w,p,w,o,p,k,?,u,e
f,y,y,t,a,f,c,?,w,e,?,s,y,w,w,p,w,o,p,n,y,?,e
x,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p,e
x,s,w,t,a,f,c,b,n,e,c,s,s,w,?,p,w,o,?,k,s,g,e
?,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g,p
f,y,n,t,l,f,c,b,?,e,r,s,y,w,w,p,w,o,p,k,?,p,e
f,s,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,g,?
x,f,w,f,n,f,w,b,k,?,e,f,s,w,w,p,w,o,?,?,s,g,e
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e
s,?,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,e
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,?,e
f,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,e
x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,?
f,f,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g,e
x,y,w,t,p,f,c,n,n,e,e,s,s,?,w,p,w,o,p,n,s,g,p
x,y,y,t,a,?,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g,e
f,f,n,?,n,f,w,b,n,t,e,s,s,w,w,p,w,?,e,k,a,g,e
x,s,w,t,a,f,c,b,w,e,c,s,s,?,w,p,w,o,p,k,?,m,e
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,e
f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,e
x,f,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,e
x,s,y,?,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,e
f,f,n,f,n,f,c,n,?,e,e,s,s,w,w,?,w,o,p,n,y,u,e
x,f,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,?,g,e
x,?,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p,e
f,s,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,s,y,t,l,f,c,b,k,e,c,s,s,w,w,p,?,o,p,k,s,g,e
f,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p,e
x,y,n,t,p,f,c,n,k,e,e,s,s,w,w,?,w,o,p,k,v,u,p
x,f,w,t,l,?,w,n,w,t,b,?,s,w,w,p,w,o,p,u,v,d,e
x,s,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,y,y,t,a,f,c,?,g,e,c,s,s,w,w,p,w,o,p,n,n,m,?
b,s,y,t,a,f,c,b,g,?,c,s,s,w,w,p,w,o,p,n,s,g,e
x,s,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d,e
x,s,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,e
x,f,w,f,n,f,w,b,n,t,e,f,s,w,w,p,?,o,e,k,s,g,e
b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e
x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,g,p
x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,e
f,?,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g,e
x,s,?,t,p,f,c,n,n,e,e,s,s,w,w,?,w,o,p,n,s,g,p
b,y,w,t,a,f,c,b,w,e,c,?,s,w,w,p,w,o,p,k,n,m,e
x,s,w,t,?,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,e
f,f,y,t,?,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,e
